review_item_id,severity,reason,source_file,source_sheet,source_row,model_key,proposal_selectable_id,rpo,raw_value,recommended_action,notes
review_1ba01022c7db,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,20,zr1,prop_zr1_standard_equipment_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_1ba01022c7db,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,20,zr1,prop_zr1_standard_equipment_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_32fb889f868e,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,20,zr1x,prop_zr1x_standard_equipment_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_32fb889f868e,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,20,zr1x,prop_zr1x_standard_equipment_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_32fb889f868e,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,20,zr1x,prop_zr1x_standard_equipment_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_32fb889f868e,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,20,zr1x,prop_zr1x_standard_equipment_ref_uhx_4d8c3a,UHX,Lane Keep Assist with Lane Departure Warning,review_reference_only_usage_before_accepting_selectable,
review_c9150c311ce5,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,22,zr1,prop_zr1_standard_equipment_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_c9150c311ce5,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,22,zr1,prop_zr1_standard_equipment_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_c9150c311ce5,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,22,zr1,prop_zr1_standard_equipment_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_c9150c311ce5,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,22,zr1,prop_zr1_standard_equipment_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_e5cedcded52e,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,22,zr1x,prop_zr1x_standard_equipment_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_e5cedcded52e,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,22,zr1x,prop_zr1x_standard_equipment_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_e5cedcded52e,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,22,zr1x,prop_zr1x_standard_equipment_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_e5cedcded52e,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,22,zr1x,prop_zr1x_standard_equipment_ref_drz_11146e,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",review_reference_only_usage_before_accepting_selectable,
review_91eaa742e08a,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,23,zr1,prop_zr1_standard_equipment_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_91eaa742e08a,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,23,zr1,prop_zr1_standard_equipment_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_91eaa742e08a,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,23,zr1,prop_zr1_standard_equipment_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_91eaa742e08a,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,23,zr1,prop_zr1_standard_equipment_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_9a74d16c3c53,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,23,zr1x,prop_zr1x_standard_equipment_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_9a74d16c3c53,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,23,zr1x,prop_zr1x_standard_equipment_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_9a74d16c3c53,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,23,zr1x,prop_zr1x_standard_equipment_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_9a74d16c3c53,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,23,zr1x,prop_zr1x_standard_equipment_ref_ue1_4b2b4f,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",review_reference_only_usage_before_accepting_selectable,
review_128b16aea3c2,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,24,zr1,prop_zr1_standard_equipment_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_128b16aea3c2,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,24,zr1,prop_zr1_standard_equipment_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_128b16aea3c2,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,24,zr1,prop_zr1_standard_equipment_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_128b16aea3c2,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,24,zr1,prop_zr1_standard_equipment_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_46d5c64beb95,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,24,zr1x,prop_zr1x_standard_equipment_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_46d5c64beb95,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,24,zr1x,prop_zr1x_standard_equipment_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_46d5c64beb95,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,24,zr1x,prop_zr1x_standard_equipment_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_46d5c64beb95,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,24,zr1x,prop_zr1x_standard_equipment_ref_vv4_1883c9,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_5598f8e5ebfc,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,25,zr1,prop_zr1_standard_equipment_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_5598f8e5ebfc,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,25,zr1,prop_zr1_standard_equipment_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_5598f8e5ebfc,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,25,zr1,prop_zr1_standard_equipment_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_5598f8e5ebfc,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,25,zr1,prop_zr1_standard_equipment_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_52419d4909c2,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,25,zr1x,prop_zr1x_standard_equipment_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_52419d4909c2,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,25,zr1x,prop_zr1x_standard_equipment_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_52419d4909c2,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,25,zr1x,prop_zr1x_standard_equipment_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_52419d4909c2,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,25,zr1x,prop_zr1x_standard_equipment_ref_u5g_c69d82,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",review_reference_only_usage_before_accepting_selectable,
review_48b580e251b1,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,27,zr1,prop_zr1_standard_equipment_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_48b580e251b1,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,27,zr1,prop_zr1_standard_equipment_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_48b580e251b1,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,27,zr1,prop_zr1_standard_equipment_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_48b580e251b1,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,27,zr1,prop_zr1_standard_equipment_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_d1da6654cd30,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,27,zr1x,prop_zr1x_standard_equipment_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_d1da6654cd30,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,27,zr1x,prop_zr1x_standard_equipment_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_d1da6654cd30,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,27,zr1x,prop_zr1x_standard_equipment_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_d1da6654cd30,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,27,zr1x,prop_zr1x_standard_equipment_ref_uqt_c5773f,UQT,Performance data and video recorder,review_reference_only_usage_before_accepting_selectable,
review_e99f8345a91d,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,28,zr1,prop_zr1_standard_equipment_ref_uvb_cd2d80,UVB,HD Rear Vision Camera,review_reference_only_usage_before_accepting_selectable,
review_e99f8345a91d,review,ref_only_only_evidence,staging_variant_matrix_rows.csv,Standard Equipment 4,28,zr1,prop_zr1_standard_equipment_ref_uvb_cd2d80,UVB,HD Rear Vision Camera,review_reference_only_usage_before_accepting_selectable,
