proposal_selectable_id,proposal_scope,proposal_status,source_sheet,model_key,section_family,orderable_rpo,ref_rpo,proposal_label,description,selectable_source,has_orderable_rpo,has_ref_rpo,review_status,source_ref_ids,notes,proposal_filter_status
prop_stingray_exterior_r8c,primary_matrix_selectable_candidate,proposal_only,Exterior 1,stingray,exterior,R8C,,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN","Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 1:11:248fda1c2b|staging_variant_matrix_rows.csv:Exterior 1:11:7cc5fa8eaf|staging_variant_matrix_rows.csv:Exterior 1:11:a816fb5d15|staging_variant_matrix_rows.csv:Exterior 1:11:d57d26b59f|staging_variant_matrix_rows.csv:Exterior 1:11:de533e49e5|staging_variant_matrix_rows.csv:Exterior 1:11:f0c04ab76e,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_stingray_exterior_rik,primary_matrix_selectable_candidate,proposal_only,Exterior 1,stingray,exterior,RIK,,"LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory","LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 1:47:0eb5983cd1|staging_variant_matrix_rows.csv:Exterior 1:47:18c4212fad|staging_variant_matrix_rows.csv:Exterior 1:47:3994f33823|staging_variant_matrix_rows.csv:Exterior 1:47:739dfb62fb|staging_variant_matrix_rows.csv:Exterior 1:47:9db22e3793|staging_variant_matrix_rows.csv:Exterior 1:47:d23929f0e5,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_stingray_exterior_rin,primary_matrix_selectable_candidate,proposal_only,Exterior 1,stingray,exterior,RIN,,"LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory","LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 1:45:11682f7ab7|staging_variant_matrix_rows.csv:Exterior 1:45:1df748f5a6|staging_variant_matrix_rows.csv:Exterior 1:45:6efd12134c|staging_variant_matrix_rows.csv:Exterior 1:45:a6862e16ed|staging_variant_matrix_rows.csv:Exterior 1:45:aff496bae7|staging_variant_matrix_rows.csv:Exterior 1:45:b3ef3616db,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_stingray_exterior_rnx,primary_matrix_selectable_candidate,proposal_only,Exterior 1,stingray,exterior,RNX,,"LPO, Premium outdoor car cover, Gray with Stingray logo and access panels, Genuine Corvette Accessory; features the Corvette silhouette within the Stingray logo","LPO, Premium outdoor car cover, Gray with Stingray logo and access panels, Genuine Corvette Accessory; features the Corvette silhouette within the Stingray logo",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 1:31:019c9343bd|staging_variant_matrix_rows.csv:Exterior 1:31:29c09681f9|staging_variant_matrix_rows.csv:Exterior 1:31:4698d40a6d|staging_variant_matrix_rows.csv:Exterior 1:31:797824cce9|staging_variant_matrix_rows.csv:Exterior 1:31:89af9cdc03|staging_variant_matrix_rows.csv:Exterior 1:31:da80b0b288,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_stingray_exterior_rwh,primary_matrix_selectable_candidate,proposal_only,Exterior 1,stingray,exterior,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory","LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 1:26:0ea8e497ac|staging_variant_matrix_rows.csv:Exterior 1:26:197f129030|staging_variant_matrix_rows.csv:Exterior 1:26:377d9a7a31|staging_variant_matrix_rows.csv:Exterior 1:26:82c963d177|staging_variant_matrix_rows.csv:Exterior 1:26:d583f72937|staging_variant_matrix_rows.csv:Exterior 1:26:d71d5ab5f3,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_stingray_exterior_rwj,primary_matrix_selectable_candidate,proposal_only,Exterior 1,stingray,exterior,RWJ,,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory","LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 1:30:0a5d986be9|staging_variant_matrix_rows.csv:Exterior 1:30:13d9edc468|staging_variant_matrix_rows.csv:Exterior 1:30:1f68641ac3|staging_variant_matrix_rows.csv:Exterior 1:30:2fd096d3a3|staging_variant_matrix_rows.csv:Exterior 1:30:484bf7ed4f|staging_variant_matrix_rows.csv:Exterior 1:30:a73cf69e7f,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_stingray_exterior_rxh,primary_matrix_selectable_candidate,proposal_only,Exterior 1,stingray,exterior,RXH,,"LPO, Silver wheel center caps with Stingray logo and Red outline, Genuine Corvette Accessory","LPO, Silver wheel center caps with Stingray logo and Red outline, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 1:60:05301abde0|staging_variant_matrix_rows.csv:Exterior 1:60:5ca181173e|staging_variant_matrix_rows.csv:Exterior 1:60:b024e6a5da|staging_variant_matrix_rows.csv:Exterior 1:60:c5835077e1|staging_variant_matrix_rows.csv:Exterior 1:60:cbc3e843a1|staging_variant_matrix_rows.csv:Exterior 1:60:cdb7849aa8,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_stingray_exterior_rxj,primary_matrix_selectable_candidate,proposal_only,Exterior 1,stingray,exterior,RXJ,,"LPO, Black wheel center caps with Gray Stingray logo, Genuine Corvette Accessory","LPO, Black wheel center caps with Gray Stingray logo, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 1:59:0a837e6d61|staging_variant_matrix_rows.csv:Exterior 1:59:17bf795a72|staging_variant_matrix_rows.csv:Exterior 1:59:2edf5b888d|staging_variant_matrix_rows.csv:Exterior 1:59:5ab0423cfd|staging_variant_matrix_rows.csv:Exterior 1:59:b09fc3728c|staging_variant_matrix_rows.csv:Exterior 1:59:b82425a6c9,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_stingray_exterior_ryq,primary_matrix_selectable_candidate,proposal_only,Exterior 1,stingray,exterior,RYQ,,"LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory","LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 1:32:6ac6cfd6d3|staging_variant_matrix_rows.csv:Exterior 1:32:7de0b55e34|staging_variant_matrix_rows.csv:Exterior 1:32:e44a53169a|staging_variant_matrix_rows.csv:Exterior 1:32:f00cebfd79|staging_variant_matrix_rows.csv:Exterior 1:32:f564d0bbcd|staging_variant_matrix_rows.csv:Exterior 1:32:fd9fc8b372,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_stingray_exterior_rz9,primary_matrix_selectable_candidate,proposal_only,Exterior 1,stingray,exterior,RZ9,,"LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory","LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 1:36:01c1c79b6a|staging_variant_matrix_rows.csv:Exterior 1:36:57a4bf945c|staging_variant_matrix_rows.csv:Exterior 1:36:732fc8aa02|staging_variant_matrix_rows.csv:Exterior 1:36:9307c86489|staging_variant_matrix_rows.csv:Exterior 1:36:b22c6be6b3|staging_variant_matrix_rows.csv:Exterior 1:36:f87e87f207,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_stingray_exterior_s47,primary_matrix_selectable_candidate,proposal_only,Exterior 1,stingray,exterior,S47,,"LPO, Chrome lug nuts, Genuine Corvette Accessory","LPO, Chrome lug nuts, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 1:65:0c7a0ad506|staging_variant_matrix_rows.csv:Exterior 1:65:1d1cd925b1|staging_variant_matrix_rows.csv:Exterior 1:65:6e8ba34c5e|staging_variant_matrix_rows.csv:Exterior 1:65:a9b6e5491b|staging_variant_matrix_rows.csv:Exterior 1:65:db89e94b69|staging_variant_matrix_rows.csv:Exterior 1:65:eedaf46aa8,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
